period,reporter_code,reporter_iso3,partner_code,partner_iso3,partner2_code,cmd_code,cmd_desc,flow_code,flow_desc,primary_value,net_weight,quantity,quantity_unit,mot_code,customs_code,classification_code,source_file,retrieved_at
202407,356,IND,842,USA,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",2,Export,631571257.29,3053601.67,3053601.67,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202407,356,IND,842,USA,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",1,Import,146998066.53,1113513.68,1113513.68,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202408,356,IND,842,USA,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",2,Export,4852006.29,3846196.41,3846196.41,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202408,356,IND,842,USA,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",1,Import,2543871.48,1943572.18,1943572.18,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202408,356,IND,842,USA,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",2,Export,15775169.32,4276720.53,4276720.53,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202408,356,IND,842,USA,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",1,Import,13392331.75,3532968.51,3532968.51,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202408,356,IND,842,USA,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",2,Export,957449.81,1211546.33,1211546.33,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202408,356,IND,842,USA,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",1,Import,2594767.94,2787051.89,2787051.89,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202408,356,IND,842,USA,0,851712,Telephones for cellular networks or for other wireless networks,2,Export,54341249.14,2837708.49,2837708.49,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202408,356,IND,842,USA,0,851712,Telephones for cellular networks or for other wireless networks,1,Import,178392838.01,4687878.31,4687878.31,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202408,356,IND,842,USA,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,2,Export,20278830.23,1665084.82,1665084.82,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202408,356,IND,842,USA,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,1,Import,35391881.85,2698522.55,2698522.55,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202408,356,IND,842,USA,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),2,Export,951573.01,200364.21,200364.21,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202408,356,IND,842,USA,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),1,Import,16313181.54,2790315.65,2790315.65,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202408,356,IND,842,USA,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",2,Export,93845364475.69,2299412.3,2299412.3,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202408,356,IND,842,USA,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1,Import,74321498024.45,1482429.58,1482429.58,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202408,356,IND,842,USA,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",2,Export,46796001.36,179701.62,179701.62,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202408,356,IND,842,USA,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",1,Import,1205397844.28,4868696.12,4868696.12,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202409,356,IND,842,USA,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",2,Export,2185775.37,1863276.38,1863276.38,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202409,356,IND,842,USA,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",1,Import,1304221.99,1019849.22,1019849.22,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202409,356,IND,842,USA,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",2,Export,4052743.98,1065550.01,1065550.01,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202409,356,IND,842,USA,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",1,Import,9089926.78,2732606.65,2732606.65,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202409,356,IND,842,USA,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",2,Export,2707067.86,3251050.1,3251050.1,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202409,356,IND,842,USA,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",1,Import,967236.77,1239623.74,1239623.74,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202409,356,IND,842,USA,0,851712,Telephones for cellular networks or for other wireless networks,2,Export,97115909.21,2957422.53,2957422.53,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202409,356,IND,842,USA,0,851712,Telephones for cellular networks or for other wireless networks,1,Import,8367945.87,524806.21,524806.21,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202409,356,IND,842,USA,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,2,Export,16712020.29,1372673.94,1372673.94,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202409,356,IND,842,USA,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,1,Import,7895977.16,657058.83,657058.83,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202409,356,IND,842,USA,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),2,Export,437725.3,89554.15,89554.15,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202409,356,IND,842,USA,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),1,Import,4061011.41,760872.42,760872.42,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202409,356,IND,842,USA,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",2,Export,77728378542.53,2096677.55,2096677.55,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202409,356,IND,842,USA,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1,Import,75472081707.6,1505727.2,1505727.2,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202409,356,IND,842,USA,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",2,Export,326921034.19,1544222.34,1544222.34,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202409,356,IND,842,USA,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",1,Import,339673367.36,1658036.48,1658036.48,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202410,356,IND,842,USA,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",2,Export,2641905.13,1995536.55,1995536.55,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202410,356,IND,842,USA,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",1,Import,2187982.4,1571295.49,1571295.49,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202410,356,IND,842,USA,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",2,Export,4057883.17,1203304.59,1203304.59,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202410,356,IND,842,USA,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",1,Import,2636737.2,765421.6,765421.6,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202410,356,IND,842,USA,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",2,Export,2401534.14,2572780.59,2572780.59,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202410,356,IND,842,USA,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",1,Import,1982748.67,2472069.98,2472069.98,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202410,356,IND,842,USA,0,851712,Telephones for cellular networks or for other wireless networks,2,Export,50891397.26,1348879.59,1348879.59,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202410,356,IND,842,USA,0,851712,Telephones for cellular networks or for other wireless networks,1,Import,2928414.17,178438.41,178438.41,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202410,356,IND,842,USA,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,2,Export,28416016.34,2804527.37,2804527.37,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202410,356,IND,842,USA,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,1,Import,32048978.54,2896532.33,2896532.33,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202410,356,IND,842,USA,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),2,Export,6891549.51,1329346.98,1329346.98,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202410,356,IND,842,USA,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),1,Import,4072076.41,868726.94,868726.94,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202410,356,IND,842,USA,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",2,Export,80394974603.52,2058485.89,2058485.89,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202410,356,IND,842,USA,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1,Import,45158502425.99,882287.92,882287.92,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202410,356,IND,842,USA,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",2,Export,31203794.24,219163.75,219163.75,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202410,356,IND,842,USA,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",1,Import,355286972.18,2047097.35,2047097.35,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202411,356,IND,842,USA,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",2,Export,1773292.03,1530064.5,1530064.5,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202411,356,IND,842,USA,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",1,Import,2000726.66,1462935.28,1462935.28,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202411,356,IND,842,USA,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",2,Export,4758750.68,1367891.09,1367891.09,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202411,356,IND,842,USA,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",1,Import,2277186.26,595615.07,595615.07,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202411,356,IND,842,USA,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",2,Export,80167.55,92860.14,92860.14,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202411,356,IND,842,USA,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",1,Import,171201.7,189946.81,189946.81,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202411,356,IND,842,USA,0,851712,Telephones for cellular networks or for other wireless networks,2,Export,79219006.86,1973103.39,1973103.39,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202411,356,IND,842,USA,0,851712,Telephones for cellular networks or for other wireless networks,1,Import,50068299.89,1879912.68,1879912.68,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202411,356,IND,842,USA,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,2,Export,2262487.16,195804.87,195804.87,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202411,356,IND,842,USA,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,1,Import,14403365.65,1481230.04,1481230.04,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202411,356,IND,842,USA,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),2,Export,6558091.05,1351467.76,1351467.76,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202411,356,IND,842,USA,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),1,Import,2903629.22,632934.44,632934.44,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202411,356,IND,842,USA,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",2,Export,64216228644.58,1257548.13,1257548.13,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202411,356,IND,842,USA,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1,Import,27734404270.97,604983.04,604983.04,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202411,356,IND,842,USA,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",2,Export,39388830.96,145287.14,145287.14,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202411,356,IND,842,USA,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",1,Import,492095154.2,2638856.6,2638856.6,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202412,356,IND,842,USA,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",2,Export,1546120.75,1222304.15,1222304.15,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202412,356,IND,842,USA,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",1,Import,230785.78,184067.22,184067.22,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202412,356,IND,842,USA,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",2,Export,5261420.32,1375375.96,1375375.96,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202412,356,IND,842,USA,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",1,Import,3849161.12,1025304.52,1025304.52,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202412,356,IND,842,USA,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",2,Export,1590860.87,1680376.79,1680376.79,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202412,356,IND,842,USA,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",1,Import,2047465.61,2204934.09,2204934.09,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202412,356,IND,842,USA,0,851712,Telephones for cellular networks or for other wireless networks,2,Export,78611288.18,2035757.7,2035757.7,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202412,356,IND,842,USA,0,851712,Telephones for cellular networks or for other wireless networks,1,Import,146803037.04,3529486.25,3529486.25,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202412,356,IND,842,USA,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,2,Export,2145197.03,210267.91,210267.91,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202412,356,IND,842,USA,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,1,Import,7013571.44,550213.97,550213.97,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202412,356,IND,842,USA,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),2,Export,6694073.03,1449512.54,1449512.54,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202412,356,IND,842,USA,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),1,Import,14622335.78,2533747.24,2533747.24,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202412,356,IND,842,USA,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",2,Export,30662463951.12,702864.74,702864.74,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202412,356,IND,842,USA,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1,Import,95289602536.56,2018584.33,2018584.33,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202412,356,IND,842,USA,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",2,Export,446903011.34,2993105.19,2993105.19,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202412,356,IND,842,USA,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",1,Import,18279502.74,110976.76,110976.76,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202501,356,IND,842,USA,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",2,Export,1393697.36,1155774.18,1155774.18,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202501,356,IND,842,USA,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",1,Import,368041.97,270472.55,270472.55,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202501,356,IND,842,USA,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",2,Export,3727364.45,1107735.71,1107735.71,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202501,356,IND,842,USA,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",1,Import,4649697.88,1260820.05,1260820.05,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202501,356,IND,842,USA,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",2,Export,509626.68,538644.13,538644.13,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202501,356,IND,842,USA,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",1,Import,4095574.96,4956253.05,4956253.05,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202501,356,IND,842,USA,0,851712,Telephones for cellular networks or for other wireless networks,2,Export,53630384.12,1775613.55,1775613.55,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202501,356,IND,842,USA,0,851712,Telephones for cellular networks or for other wireless networks,1,Import,119549481.81,3396298.1,3396298.1,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202501,356,IND,842,USA,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,2,Export,23680728.06,2024615.24,2024615.24,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202501,356,IND,842,USA,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,1,Import,35567780.83,2812127.53,2812127.53,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202501,356,IND,842,USA,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),2,Export,7313347.87,1208346.66,1208346.66,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202501,356,IND,842,USA,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),1,Import,4028549.04,813716.31,813716.31,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202501,356,IND,842,USA,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",2,Export,131002759924.2,3442256.52,3442256.52,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202501,356,IND,842,USA,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1,Import,137789749452.35,3347188.44,3347188.44,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202501,356,IND,842,USA,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",2,Export,414452429.78,1585508.64,1585508.64,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202501,356,IND,842,USA,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",1,Import,394766508.68,1576468.36,1576468.36,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202502,356,IND,842,USA,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",2,Export,3430267.92,3001126.5,3001126.5,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202502,356,IND,842,USA,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",1,Import,3840431.41,2965847.4,2965847.4,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202502,356,IND,842,USA,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",2,Export,3223864.08,879773.63,879773.63,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202502,356,IND,842,USA,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",1,Import,8730814.83,2574443.83,2574443.83,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202502,356,IND,842,USA,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",2,Export,935902.29,1195830.22,1195830.22,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202502,356,IND,842,USA,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",1,Import,1747377.9,2165568.4,2165568.4,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202502,356,IND,842,USA,0,851712,Telephones for cellular networks or for other wireless networks,2,Export,92858072.47,3723053.41,3723053.41,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202502,356,IND,842,USA,0,851712,Telephones for cellular networks or for other wireless networks,1,Import,8638659.26,535307.45,535307.45,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202502,356,IND,842,USA,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,2,Export,1946818.49,224659.64,224659.64,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202502,356,IND,842,USA,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,1,Import,18889004.38,1809071.75,1809071.75,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202502,356,IND,842,USA,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),2,Export,5849445.57,988995.36,988995.36,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
202502,356,IND,842,USA,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),1,Import,1423058.12,266774.65,266774.65,kg,1,C00,HS2022,comtrade_monthly_IND_USA_2022_2025.json,2026-08-20T01:01:21.160368+00:00
