period,year,reporter_iso3,partner_iso3,partner_name,partner_iso2,region_name,hs6,product_description,trade_value_usd,net_weight_kg,quantity,unit_value_usd_per_kg,transaction_count,trade_volatility_6m,unit_value_volatility_6m,trade_growth_mom,gdp_usd,gdp_per_capita_usd,gdp_growth_pct,inflation_pct,population,trade_pct_gdp,tariff_rate,tariff_type,tariff_scope,rta_exists,rta_name,rta_status,rta_in_force_for_year,partner_locode_count,partner_port_count,partner_airport_count,partner_inland_terminal_count,sanctions_entity_count,ofac_entity_count,sanctions_present
202512,2025,IND,WLD,,,,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",130389202.62,35149971.01,35149971.01,3.7095,18,22817781.91,0.065,0.3671,,,,,,,7.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202201,2022,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1660137072472.53,38458984.0,38458984.0,43166.4308,18,,,,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202202,2022,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1547631654390.78,35183850.35,35183850.35,43986.9895,18,,,-0.0678,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202203,2022,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1586669820325.8,35103353.48,35103353.48,45199.9499,18,79553344045.83,580.2226,0.0252,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202204,2022,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1356388775435.74,30005158.42,30005158.42,45205.1863,18,57123965541.78,1023.0501,-0.1451,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202205,2022,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1289142644492.54,28584955.1,28584955.1,45098.6416,18,129565012951.91,996.6755,-0.0496,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202206,2022,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1324233278225.71,31237669.85,31237669.85,42392.1914,18,157946669368.37,919.5425,0.0272,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202207,2022,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1469150112853.65,34423483.3,34423483.3,42678.7173,18,156292404161.76,1199.6571,0.1094,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202208,2022,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1825713825635.8599,39590557.61,39590557.61,46114.8803,18,123574841025.84,1294.4337,0.2427,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202209,2022,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1337693137245.74,31380554.27,31380554.27,42628.0915,18,203394424716.3,1529.5289,-0.2673,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202210,2022,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1060859625289.3201,23816271.64,23816271.64,44543.4802,18,201497237135.59,1633.5768,-0.2069,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202211,2022,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1166339789440.35,27906630.39,27906630.39,41794.3612,18,253572219266.01,1558.1239,0.0994,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202212,2022,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1261552515246.82,28880367.240000002,28880367.240000002,43682.0109,18,267384850657.57,1635.7074,0.0816,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202301,2023,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1663556045115.91,38125923.83,38125923.83,43633.1996,18,270456044488.1,1566.5898,0.3187,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202302,2023,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1660814479346.8801,38634538.89,38634538.89,42987.8168,18,297379620657.83,1504.788,-0.0016,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202303,2023,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1939057379194.66,42664632.55,42664632.55,45448.8241,18,252903265670.76,956.2494,0.1675,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202304,2023,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1136176813742.97,25788425.94,25788425.94,44057.6256,18,345305100128.6,1257.8765,-0.4141,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202305,2023,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1100389677579.17,24477333.4,24477333.4,44955.4557,18,328930802026.64,1205.8604,-0.0315,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202306,2023,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1516962591722.62,33189228.07,33189228.07,45706.4741,18,341999864477.08,914.1074,0.3786,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202307,2023,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1720696444023.77,39090500.67,39090500.67,44018.2759,18,327926450843.87,1076.0698,0.1343,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202308,2023,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1746482737145.0798,39145064.66,39145064.66,44615.656,18,334295671265.23,1026.9045,0.015,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202309,2023,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1247054707399.09,29957810.15,29957810.15,41627.0315,18,343604806631.02,701.8588,-0.286,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202310,2023,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1435983834494.86,33914866.82,33914866.82,42340.8366,18,289334658228.58,1391.2857,0.1515,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202311,2023,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1234001622215.62,28700462.209999997,28700462.209999997,42995.8798,18,256324887010.69,1580.9978,-0.1407,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202312,2023,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1206493394807.4,26711455.64,26711455.64,45167.6393,18,222241047296.07,1514.7419,-0.0223,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202401,2024,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1276656273316.95,28520841.27,28520841.27,44762.2236,18,247597242054.3,1370.4706,0.0582,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202402,2024,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1723199947638.5,39628730.19,39628730.19,43483.6024,18,207005087258.6,1461.6087,0.3498,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202403,2024,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1470797677728.67,32616649.16,32616649.16,45093.4635,18,198296265878.29,1372.2727,-0.1465,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202404,2024,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1389996039157.29,29532088.740000002,29532088.740000002,47067.3121,18,195199114707.18,1196.9713,-0.0549,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202405,2024,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",904547604272.81,20811892.28,20811892.28,43463.0159,18,193987535248.36,1438.218,-0.3492,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202406,2024,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1468718921903.87,33693269.43,33693269.43,43590.8698,18,274636988976.01,1332.2506,0.6237,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202407,2024,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1376930145009.22,31673362.9,31673362.9,43472.8118,18,272169927793.39,1407.9508,-0.0625,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202408,2024,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1595139736421.98,36677263.03,36677263.03,43491.2424,18,268170230553.01,1470.9728,0.1585,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202409,2024,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1243890197205.65,27764167.08,27764167.08,44801.9994,18,239856305830.15,1470.0635,-0.2202,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202410,2024,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1570080265388.04,34414474.89,34414474.89,45622.671,18,238230359443.46,1445.717,0.2622,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202411,2024,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1407804153653.7,32527411.78,32527411.78,43280.5464,18,257856215107.25,920.4471,-0.1034,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202412,2024,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",971349482092.59,22846568.67,22846568.67,42516.2087,18,130539321509.78,947.2854,-0.31,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202501,2025,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1340744142315.49,30195732.86,30195732.86,44401.7752,18,230877671334.27,1133.2874,0.3803,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202502,2025,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1656523732200.61,40056453.35,40056453.35,41354.728,18,230846730901.26,1132.5713,0.2355,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202503,2025,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1315535747008.57,29340436.3,29340436.3,44836.9524,18,244578344447.89,1579.4264,-0.2058,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202504,2025,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1158068184985.33,26904226.77,26904226.77,43044.0984,18,239168177517.04,1584.524,-0.1197,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202505,2025,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1292184491823.35,29838718.52,29838718.52,43305.6296,18,231676957834.57,1266.3427,0.1158,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202506,2025,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1619887494014.34,35923540.47,35923540.47,45092.646,18,226499625217.81,1266.5485,0.2536,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202507,2025,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1508792526022.3,36360336.56,36360336.56,41495.56,18,197437130816.77,1400.4396,-0.0686,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202508,2025,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1495224256204.3,34768338.9,34768338.9,43005.3406,18,199740017525.69,1587.8604,-0.009,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202509,2025,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1242454727906.31,29057867.65,29057867.65,42757.9457,18,171187425312.89,1328.4583,-0.1691,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202510,2025,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1402205310162.1,32123258.23,32123258.23,43650.781,18,180593879795.79,1158.8381,0.1286,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202511,2025,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1861837625399.46,39944892.02,39944892.02,46610.1554,18,142405650324.52,1177.5355,0.3278,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202512,2025,IND,WLD,,,,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1459282331754.33,33827768.05,33827768.05,43138.5934,18,209025765003.62,1822.7514,-0.2162,,,,,,,12.5,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202201,2022,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6196984264.94,28796588.009999998,28796588.009999998,215.1986,18,,,,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202202,2022,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",7561035926.31,37632964.48,37632964.48,200.9152,18,,,0.2201,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202203,2022,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",5393568360.0,27171019.27,27171019.27,198.5045,18,964530179.64,10.0999,-0.2867,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202204,2022,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",4892648926.37,23158922.9,23158922.9,211.2641,18,1095751621.96,9.0233,-0.0929,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202205,2022,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",3803981504.9,20385662.45,20385662.45,186.6008,18,1164636203.5,8.0307,-0.2225,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202206,2022,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",5689308655.3,28835332.2,28835332.2,197.3034,18,1411212831.18,11.2841,0.4956,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202207,2022,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",8298006303.6,39126060.01,39126060.01,212.0839,18,1263172172.34,10.3131,0.4585,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202208,2022,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6256340665.79,31582436.08,31582436.08,198.0956,18,1685758216.47,9.5432,-0.246,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202209,2022,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6926555719.27,32782502.1,32782502.1,211.2882,18,1509760382.79,9.6239,0.1071,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202210,2022,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",4398982361.58,21201096.509999998,21201096.509999998,207.4884,18,1571454521.55,10.4368,-0.3649,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202211,2022,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",4050826191.73,19992500.87,19992500.87,202.6173,18,1650566444.84,9.9236,-0.0791,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202212,2022,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",5988767586.04,25258471.38,25258471.38,237.0994,18,1589971697.1,6.4543,0.4784,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202301,2023,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6431761238.86,32994390.57,32994390.57,194.935,18,1585347317.14,13.6409,0.074,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202302,2023,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",8298482417.58,40571176.44,40571176.44,204.5413,18,1169756059.1,15.1891,0.2902,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202303,2023,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6576393006.07,31868657.78,31868657.78,206.3593,18,1593053093.36,14.5115,-0.2075,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202304,2023,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",4301845057.02,20749825.84,20749825.84,207.3196,18,1559070931.67,14.5405,-0.3459,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202305,2023,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",4936870828.57,26454083.36,26454083.36,186.6204,18,1578870557.82,14.5438,0.1476,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202306,2023,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",5713415563.69,29822443.65,29822443.65,191.5811,18,1397728207.85,17.1409,0.1573,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202307,2023,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",5837635828.97,28967352.37,28967352.37,201.5247,18,1406172992.02,8.6918,0.0217,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202308,2023,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",7954861204.65,38078923.28,38078923.28,208.9046,18,1394200333.08,8.5575,0.3627,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202309,2023,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",7198929274.13,33883732.12,33883732.12,212.4598,18,1280573506.87,9.2156,-0.095,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202310,2023,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6182411741.85,28455004.81,28455004.81,217.2697,18,1369733506.05,10.2815,-0.1412,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202311,2023,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",5398458016.650001,26518564.48,26518564.48,203.5728,18,1093284273.41,12.0732,-0.1268,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202312,2023,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6301412700.14,32203760.57,32203760.57,195.6732,18,989119509.71,9.0655,0.1673,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202401,2024,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6730251950.95,33261393.96,33261393.96,202.3443,18,937537760.58,7.846,0.0681,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202402,2024,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6532861307.34,32301357.94,32301357.94,202.2473,18,884755054.84,7.7472,-0.0293,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202403,2024,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6825076585.71,35188720.12,35188720.12,193.9564,18,604092757.05,7.8451,0.0447,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202404,2024,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6284050620.65,31902940.200000003,31902940.200000003,196.974,18,517070599.6,8.2338,-0.0793,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202405,2024,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6557505926.79,31735524.07,31735524.07,206.6298,18,512979556.63,4.078,0.0435,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202406,2024,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6611202036.38,34343958.28,34343958.28,192.4997,18,219199835.98,4.8603,0.0082,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202407,2024,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",5811061982.03,29888447.15,29888447.15,194.425,18,186175565.01,5.5076,-0.121,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202408,2024,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6103206809.54,30178204.78,30178204.78,202.2389,18,352094521.33,5.526,0.0503,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202409,2024,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",7809932933.62,36223249.04,36223249.04,215.6055,18,371827784.29,5.5246,0.2796,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202410,2024,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",5724136474.14,29502553.46,29502553.46,194.0217,18,693554975.42,8.6868,-0.2671,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202411,2024,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",5269474914.74,25629397.36,25629397.36,205.6028,18,766967989.01,9.0629,-0.0794,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202412,2024,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6110841647.35,30624330.66,30624330.66,199.542,18,895674242.91,8.942,0.1597,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202501,2025,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6546922949.36,29467938.92,29467938.92,222.1711,18,875193134.65,8.0644,0.0714,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202502,2025,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",9947025774.57,43735046.99,43735046.99,227.4383,18,871749443.43,10.5031,0.5193,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202503,2025,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",4299356080.59,21225381.03,21225381.03,202.5573,18,1726327537.35,13.1489,-0.5678,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202504,2025,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6320301020.45,30863371.91,30863371.91,204.7832,18,1938666186.01,13.2598,0.4701,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202505,2025,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6276750267.37,27614303.64,27614303.64,227.3007,18,1917407848.5,11.5136,-0.0069,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202506,2025,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6138057112.14,28959420.59,28959420.59,211.9537,18,1839496234.0,13.0321,-0.0221,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202507,2025,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",7135901703.51,31310891.9,31310891.9,227.9048,18,1838130581.96,11.1311,0.1626,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202508,2025,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",9306217657.49,46771955.5,46771955.5,198.97,18,1851174330.85,11.9773,0.3041,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202509,2025,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6584915857.24,32653031.55,32653031.55,201.6632,18,1630787640.29,12.6313,-0.2924,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202510,2025,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",6117426064.42,28570697.27,28570697.27,214.1154,18,1202331164.56,12.7729,-0.071,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202511,2025,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",5648015612.610001,29477124.69,29477124.69,191.6067,18,1226540048.52,12.2623,-0.0767,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202512,2025,IND,WLD,,,,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",5232129046.74,25727476.66,25727476.66,203.3674,18,1316702079.3,12.9548,-0.0736,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202201,2022,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,656065041.87,24112727.45,24112727.45,27.2082,18,,,,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
