reporter_iso3,partner_iso3,cmd_code,period,export_value_usd,export_net_weight,import_value_usd,import_net_weight,export_unit_value,import_unit_value
SGP,GBR,271019,202205,51624.06,66443.86,1869965.08,2278245.86,0.777,0.8208
SGP,GBR,271019,202206,1641598.88,2055795.57,2040890.68,2636749.2,0.7985,0.774
SGP,GBR,271019,202207,2709788.01,3132485.06,1194189.63,1344211.17,0.8651,0.8884
SGP,GBR,271019,202208,396705.14,455035.84,2507939.74,2890657.36,0.8718,0.8676
SGP,GBR,271019,202209,2670389.29,2860376.02,108959.41,138364.84,0.9336,0.7875
SGP,GBR,271019,202210,536091.44,566462.39,1648242.56,2087899.39,0.9464,0.7894
SGP,GBR,271019,202211,713419.72,826599.43,370908.56,397286.55,0.8631,0.9336
SGP,GBR,271019,202212,1915084.4,2167535.15,76309.99,86680.38,0.8835,0.8804
SGP,GBR,271019,202301,2009395.97,2509456.56,2159115.89,2719619.24,0.8007,0.7939
SGP,GBR,271019,202302,1293514.85,1517761.99,1596639.69,2051507.31,0.8523,0.7783
SGP,GBR,271019,202303,1283790.48,1624794.35,3478628.53,4314913.0,0.7901,0.8062
SGP,GBR,271019,202304,1329989.17,1534896.25,611938.89,770747.38,0.8665,0.794
SGP,GBR,271019,202305,819504.07,938295.98,1528599.46,1868544.44,0.8734,0.8181
SGP,GBR,271019,202306,2104909.49,2763290.5,1078709.57,1412074.02,0.7617,0.7639
SGP,GBR,271019,202307,1945931.29,2580777.99,2083758.52,2422747.31,0.754,0.8601
SGP,GBR,271019,202308,1507085.89,1604225.76,892718.38,992872.22,0.9394,0.8991
SGP,GBR,271019,202309,484990.38,567849.8,1248857.39,1634042.65,0.8541,0.7643
SGP,GBR,271019,202310,442385.39,550707.69,846926.16,1055941.05,0.8033,0.8021
SGP,GBR,271019,202311,683239.27,727605.84,754940.44,939870.56,0.939,0.8032
SGP,GBR,271019,202312,2140110.26,2296624.9,2384853.09,2610067.7,0.9319,0.9137
SGP,GBR,271019,202401,2859523.98,3547270.11,2469965.85,3078882.52,0.8061,0.8022
SGP,GBR,271019,202402,3282960.62,3496546.1,3136988.71,4099858.31,0.9389,0.7651
SGP,GBR,271019,202403,347670.18,373928.68,2985544.07,3811044.84,0.9298,0.7834
SGP,GBR,271019,202404,925852.22,1124511.17,830043.84,891935.39,0.8233,0.9306
SGP,GBR,271019,202405,485364.55,575297.76,1651213.4,2106360.37,0.8437,0.7839
SGP,GBR,271019,202406,1711802.73,1803456.38,1304409.09,1546300.86,0.9492,0.8436
SGP,GBR,271019,202407,1069289.55,1371838.51,1843019.68,2144012.57,0.7795,0.8596
SGP,GBR,271019,202408,2523431.11,3051853.66,2710788.47,3093069.82,0.8269,0.8764
SGP,GBR,271019,202409,2353006.75,2843215.22,1343243.01,1481664.21,0.8276,0.9066
SGP,GBR,271019,202410,520255.33,550443.37,2011474.64,2677451.92,0.9452,0.7513
SGP,GBR,271019,202411,2086425.26,2363481.67,452132.44,483295.2,0.8828,0.9355
SGP,GBR,271019,202412,2148064.34,2673614.39,1081490.38,1177516.74,0.8034,0.9185
SGP,GBR,271019,202501,1983465.92,2530511.71,975655.23,1226370.54,0.7838,0.7956
SGP,GBR,271019,202502,2423117.86,2618748.1,286994.57,307516.31,0.9253,0.9333
SGP,GBR,271019,202503,2847843.76,3257349.77,2804694.16,3161582.23,0.8743,0.8871
SGP,GBR,271019,202504,1025829.89,1187360.25,1854740.28,2278209.24,0.864,0.8141
SGP,GBR,271019,202505,734294.81,939825.26,268710.42,341984.12,0.7813,0.7857
SGP,GBR,271019,202506,2103287.84,2690334.07,1008430.64,1226894.07,0.7818,0.8219
SGP,GBR,271019,202507,776420.74,1021896.37,1044716.62,1134763.27,0.7598,0.9206
SGP,GBR,271019,202508,246036.42,301323.66,252255.58,300575.8,0.8165,0.8392
SGP,GBR,271019,202509,1568100.9,2030169.72,1649126.94,2031614.2,0.7724,0.8117
SGP,GBR,271019,202510,1834046.15,2175911.75,1684247.62,2208935.73,0.8429,0.7625
SGP,GBR,271019,202511,1601902.94,1881346.78,1141752.31,1421288.73,0.8515,0.8033
SGP,GBR,271019,202512,702951.35,758515.4,801847.05,991409.78,0.9267,0.8088
SGP,GBR,300490,202201,39479602.71,2890007.88,33025233.17,2531339.18,13.6607,13.0465
SGP,GBR,300490,202202,5710327.6,642130.56,8481277.88,764008.62,8.8928,11.101
SGP,GBR,300490,202203,4592207.87,375287.87,22097769.87,1839846.62,12.2365,12.0107
SGP,GBR,300490,202204,15798973.54,1343429.49,7130530.31,612808.6,11.7602,11.6358
SGP,GBR,300490,202205,25701395.22,2770446.1,30705487.65,2271950.85,9.277,13.515
SGP,GBR,300490,202206,14776696.77,1586221.18,22929990.72,2697047.08,9.3157,8.5019
SGP,GBR,300490,202207,8944677.27,784574.3,15130453.71,1269740.85,11.4007,11.9162
SGP,GBR,300490,202208,39665232.2,3413724.07,12763249.91,932867.39,11.6193,13.6817
SGP,GBR,300490,202209,1536570.84,136787.59,12424177.65,1427538.9,11.2333,8.7032
SGP,GBR,300490,202210,17842499.91,1742064.11,18943546.12,1725946.65,10.2422,10.9757
SGP,GBR,300490,202211,19881179.34,1573231.18,12774860.1,1468871.51,12.6372,8.6971
SGP,GBR,300490,202212,4214932.73,382316.03,10893530.51,799146.6,11.0247,13.6315
SGP,GBR,300490,202301,56797617.52,4063057.47,16461774.69,1498046.75,13.979,10.9888
SGP,GBR,300490,202302,1639618.48,160276.22,3201028.0,252313.79,10.23,12.6867
SGP,GBR,300490,202303,23350940.17,2190613.33,16422570.5,1734703.84,10.6595,9.4671
SGP,GBR,300490,202304,21044620.11,1783720.37,19817205.74,2327393.07,11.7982,8.5148
SGP,GBR,300490,202305,37394216.16,2855036.5,42489806.57,3121034.37,13.0976,13.614
SGP,GBR,300490,202306,31772400.53,2816738.87,2089687.04,178649.61,11.2799,11.6971
SGP,GBR,300490,202307,30504750.03,2306171.1,4205032.2,489375.35,13.2274,8.5927
SGP,GBR,300490,202308,14580323.42,1622476.38,6916518.07,632984.9,8.9865,10.9268
SGP,GBR,300490,202309,21798298.82,2025451.21,13045178.34,1140899.51,10.7622,11.4341
SGP,GBR,300490,202310,34371968.79,2978904.42,45226344.5,3265895.71,11.5385,13.8481
SGP,GBR,300490,202311,21693907.76,1895261.58,12517645.44,1052485.94,11.4464,11.8934
SGP,GBR,300490,202312,30262985.01,2373960.11,24653274.28,2226181.08,12.7479,11.0742
SGP,GBR,300490,202401,8099715.2,641097.84,4307934.26,462496.39,12.6341,9.3145
SGP,GBR,300490,202402,20836246.15,1949974.31,7322953.84,553707.7,10.6854,13.2253
SGP,GBR,300490,202403,19136028.6,1705955.69,9233531.5,856924.37,11.2172,10.7752
SGP,GBR,300490,202404,17906394.95,1498563.32,22901043.36,2175960.33,11.949,10.5246
SGP,GBR,300490,202405,11604240.7,995543.29,20159579.07,1533418.88,11.6562,13.1468
SGP,GBR,300490,202406,31365155.05,3423750.0,13396126.58,1560651.37,9.1611,8.5837
SGP,GBR,300490,202407,15405395.59,1135181.05,6161751.29,519357.72,13.5709,11.8642
SGP,GBR,300490,202408,20710645.02,1670247.72,22729913.79,2207519.26,12.3997,10.2966
SGP,GBR,300490,202409,10917941.89,1205738.81,11362818.52,1283705.36,9.055,8.8516
SGP,GBR,300490,202410,26351901.18,2746015.25,7849885.51,638319.82,9.5964,12.2977
SGP,GBR,300490,202411,37230759.96,2755871.06,3437996.05,276862.08,13.5096,12.4177
SGP,GBR,300490,202412,24494994.86,2774143.08,27312655.36,2772525.85,8.8298,9.8512
SGP,GBR,300490,202501,24992894.9,2710916.06,32688379.63,2772482.64,9.2194,11.7903
SGP,GBR,300490,202502,37527007.96,2718334.54,17393699.54,1381439.35,13.8051,12.591
SGP,GBR,300490,202503,12377663.3,904998.55,1064204.94,98789.73,13.677,10.7724
SGP,GBR,300490,202504,23779408.55,1908499.02,1497547.32,152008.33,12.4597,9.8517
SGP,GBR,300490,202505,33421120.08,2777856.31,20161792.33,2164368.63,12.0313,9.3153
SGP,GBR,300490,202506,28840881.69,2753371.02,14152397.14,1243943.89,10.4748,11.377
SGP,GBR,300490,202507,19778154.46,1421024.19,23480360.67,2319009.97,13.9182,10.1252
SGP,GBR,300490,202508,20561084.96,1693554.4,38094037.97,2838797.69,12.1408,13.4191
SGP,GBR,300490,202509,24029184.74,1893594.73,19953116.17,1797602.24,12.6897,11.0999
SGP,GBR,300490,202510,37050421.29,2951795.34,11917608.38,1390383.49,12.5518,8.5715
SGP,GBR,300490,202511,12534602.58,1161446.27,18090854.15,2078148.02,10.7922,8.7053
SGP,GBR,300490,202512,43522371.79,3368713.11,52457850.88,4208551.64,12.9196,12.4646
SGP,GBR,520512,202201,9051498.31,2495494.76,680948.87,186270.73,3.6271,3.6557
SGP,GBR,520512,202202,9859719.83,3017349.24,5912021.34,1821423.1,3.2677,3.2458
SGP,GBR,520512,202203,2193188.77,631934.03,5484374.52,1423752.15,3.4706,3.8521
SGP,GBR,520512,202204,2607887.7,665986.55,6763123.08,1886264.17,3.9158,3.5855
SGP,GBR,520512,202205,2245290.8,661769.69,973702.85,261940.14,3.3929,3.7173
SGP,GBR,520512,202206,3372783.98,877309.28,3822939.12,1108306.03,3.8445,3.4494
SGP,GBR,520512,202207,5789419.77,1567839.51,976081.2,274811.49,3.6926,3.5518
SGP,GBR,520512,202208,7946400.04,2092758.13,8089563.01,2355885.75,3.7971,3.4338
SGP,GBR,520512,202209,5307024.77,1326951.61,577081.07,164177.29,3.9994,3.515
SGP,GBR,520512,202210,11052221.42,2789380.01,4107053.34,1096546.18,3.9623,3.7454
SGP,GBR,520512,202211,3200553.52,972733.98,10485820.58,3112245.86,3.2903,3.3692
SGP,GBR,520512,202212,5045758.38,1530775.29,12893718.78,3254932.02,3.2962,3.9613
SGP,GBR,520512,202301,2141217.46,627248.72,19171520.25,4721531.46,3.4137,4.0604
SGP,GBR,520512,202302,10840196.47,2941193.7,1155313.59,356506.27,3.6856,3.2407
SGP,GBR,520512,202303,7304895.81,1987494.4,388635.43,109029.76,3.6754,3.5645
SGP,GBR,520512,202304,2694946.91,828808.92,9898071.35,2914257.8,3.2516,3.3964
SGP,GBR,520512,202305,7328281.65,2136963.84,2817243.6,832715.84,3.4293,3.3832
SGP,GBR,520512,202306,10350277.94,2854046.35,2950435.48,840668.13,3.6265,3.5096
SGP,GBR,520512,202307,7253211.59,2235775.44,6631066.97,1790807.02,3.2442,3.7028
SGP,GBR,520512,202308,11243342.05,3157457.9,5451790.49,1487051.96,3.5609,3.6662
SGP,GBR,520512,202309,2845123.62,740965.25,13719993.13,3486119.88,3.8398,3.9356
SGP,GBR,520512,202310,4914826.12,1427589.46,861076.28,252572.33,3.4427,3.4092
SGP,GBR,520512,202311,6913680.05,1973558.59,6905111.57,1950095.82,3.5032,3.5409
SGP,GBR,520512,202312,1982151.76,516282.27,15078984.89,3938545.94,3.8393,3.8286
SGP,GBR,520512,202401,846171.98,224788.82,5587218.5,1529878.65,3.7643,3.6521
SGP,GBR,520512,202402,11067198.31,2898335.91,4275768.87,1301308.56,3.8185,3.2857
SGP,GBR,520512,202403,3127970.22,924969.75,9561974.31,2467868.45,3.3817,3.8746
SGP,GBR,520512,202404,7087826.55,2034241.99,5171790.74,1344507.13,3.4843,3.8466
SGP,GBR,520512,202405,3100917.94,815500.37,10333082.19,2858458.26,3.8025,3.6149
SGP,GBR,520512,202406,5778077.49,1604845.68,5024068.62,1237838.16,3.6004,4.0587
SGP,GBR,520512,202407,5561989.54,1653282.13,6309772.22,1913168.78,3.3642,3.2981
SGP,GBR,520512,202408,9021008.2,2405589.08,1060536.31,296316.09,3.75,3.5791
SGP,GBR,520512,202409,2319569.33,677436.97,20878512.29,5308899.75,3.424,3.9327
SGP,GBR,520512,202410,11248398.85,3215450.09,11605239.03,3394141.24,3.4982,3.4192
SGP,GBR,520512,202411,7679004.1,1884958.75,9943315.67,2693594.49,4.0738,3.6915
SGP,GBR,520512,202412,5983082.91,1488298.62,11887506.35,3276413.86,4.0201,3.6282
SGP,GBR,520512,202501,876427.7,261821.26,14172595.16,3722919.85,3.3474,3.8068
SGP,GBR,520512,202502,1792377.36,515187.03,3384968.28,914429.62,3.4791,3.7017
SGP,GBR,520512,202503,1677128.38,495425.31,9546824.53,2357100.41,3.3852,4.0502
SGP,GBR,520512,202504,372678.79,110573.26,6969578.95,1779597.44,3.3704,3.9164
SGP,GBR,520512,202505,7440053.37,1899899.1,5025982.85,1559461.66,3.916,3.2229
SGP,GBR,520512,202506,6034862.27,1546481.5,8603035.43,2203844.57,3.9023,3.9036
SGP,GBR,520512,202507,12589650.38,3404399.06,2949571.01,874684.46,3.6981,3.3722
SGP,GBR,520512,202508,13166323.48,3443884.28,11238781.65,3018793.65,3.8231,3.7229
SGP,GBR,520512,202509,3221221.82,925221.9,5170438.16,1415216.74,3.4816,3.6535
SGP,GBR,520512,202510,7613699.13,2373376.57,9767482.02,2864179.59,3.208,3.4102
SGP,GBR,520512,202511,8639024.43,2650064.08,8082188.68,2238294.33,3.2599,3.6109
SGP,GBR,520512,202512,7901164.95,2456103.97,2375746.24,717585.67,3.217,3.3107
SGP,GBR,711319,202201,118857478058.02,3031393.68,44200216012.43,993604.72,39208.8559,44484.7082
SGP,GBR,711319,202202,11373727571.95,320320.37,28651612619.96,630740.21,35507.3503,45425.3783
SGP,GBR,711319,202203,20584287440.21,497366.01,111612497165.06,2640175.47,41386.5987,42274.6512
SGP,GBR,711319,202204,74857515702.91,1807770.41,25073904344.46,545568.23,41408.7515,45959.2457
SGP,GBR,711319,202205,26390943942.04,558669.89,87747644633.12,2096274.2,47238.8872,41858.8583
SGP,GBR,711319,202206,125676937446.61,2498352.62,108250913141.03,2334292.66,50303.9228,46374.1822
SGP,GBR,711319,202207,93794766676.35,2450710.39,169823720777.64,3987167.42,38272.4809,42592.5733
SGP,GBR,711319,202208,126172215542.1,2640886.11,6038358099.09,170134.63,47776.4698,35491.6462
SGP,GBR,711319,202209,86887997243.17,2207228.31,152608241658.75,3903327.18,39365.2061,39096.9639
SGP,GBR,711319,202210,58756623375.13,1310852.55,77093473221.83,1543003.7,44823.2132,49963.2459
SGP,GBR,711319,202211,82886676905.21,1841222.66,56515507677.88,1474669.88,45017.1936,38324.1758
SGP,GBR,711319,202212,88009270755.89,2324393.08,126445826180.67,2437905.9,37863.3337,51866.5738
SGP,GBR,711319,202301,23025613641.96,512043.4,72745817466.72,1942012.83,44968.0899,37458.9788
SGP,GBR,711319,202302,5293390925.3,117217.09,54529829629.85,1454576.4,45158.8666,37488.4603
SGP,GBR,711319,202303,40050067909.43,947450.42,29922244466.1,626706.0,42271.4129,47745.2657
SGP,GBR,711319,202304,92305980657.6,2402543.76,171064501202.85,3634156.78,38420.1038,47071.3047
SGP,GBR,711319,202305,120300197063.8,2650493.27,113218388364.53,3159734.22,45387.8523,35831.6176
SGP,GBR,711319,202306,13909894238.72,313357.92,28186117096.05,637893.26,44389.7963,44186.2595
SGP,GBR,711319,202307,36142194476.0,908693.1,34208872424.95,831563.72,39773.8185,41138.0049
SGP,GBR,711319,202308,11585094396.91,228487.7,73746409926.07,1858707.47,50703.3613,39676.1788
SGP,GBR,711319,202309,55764074233.49,1238261.79,14446431117.16,363359.73,45034.1557,39757.9311
SGP,GBR,711319,202310,50129614904.75,1156801.9,7287191506.08,167556.37,43334.6582,43490.9846
SGP,GBR,711319,202311,39648044330.34,770161.16,83671519787.33,1903706.12,51480.1919,43951.9099
SGP,GBR,711319,202312,128927914795.24,2675796.41,63655310536.68,1371508.46,48183.0061,46412.627
SGP,GBR,711319,202401,151013530200.19,3160450.87,11739169901.2,251582.74,47782.2742,46661.269
SGP,GBR,711319,202402,45767923941.67,1054785.35,151627499169.25,3196047.29,43390.7467,47442.1951
SGP,GBR,711319,202403,41260378831.61,1161276.44,39691645887.08,1040224.75,35530.1954,38156.7982
SGP,GBR,711319,202404,118856496222.37,2445407.35,103166587457.45,2854272.97,48603.9662,36144.6114
SGP,GBR,711319,202405,16588830398.21,454767.59,178217834816.47,3603215.14,36477.6003,49460.781
SGP,GBR,711319,202406,105870481143.88,2330411.66,130982335522.82,2620325.63,45429.9483,49987.0451
SGP,GBR,711319,202407,151947645222.19,3851539.44,14303461419.21,352899.43,39451.1461,40531.2681
SGP,GBR,711319,202408,61277825887.41,1357086.9,151860981433.75,3544285.14,45153.944,42846.7167
SGP,GBR,711319,202409,44879514212.65,1006484.26,145998034439.57,3054374.98,44590.3786,47799.6433
SGP,GBR,711319,202410,83543777118.47,1735893.0,88427604660.93,2086566.67,48127.2619,42379.4772
SGP,GBR,711319,202411,16659315680.39,376191.92,102489110113.89,2111170.86,44284.0869,48546.0993
SGP,GBR,711319,202412,20726725848.96,582263.42,73234666903.45,1814758.86,35596.8195,40355.0403
SGP,GBR,711319,202501,92265029574.91,1809818.64,112698711257.39,2559008.42,50980.2626,44039.9924
SGP,GBR,711319,202502,21399913140.71,550052.58,20740488931.68,503943.58,38905.2136,41156.371
SGP,GBR,711319,202503,34088777814.1,818166.43,51954891950.56,1140025.41,41664.8454,45573.4508
SGP,GBR,711319,202504,53865250801.0,1437315.16,51553702978.36,1022304.69,37476.2977,50428.902
SGP,GBR,711319,202505,93680558554.3,2109942.13,38602019372.18,980591.28,44399.5867,39366.0643
SGP,GBR,711319,202506,35536181664.65,764716.01,103893672861.73,2352378.86,46469.776,44165.3658
SGP,GBR,711319,202507,55960431167.14,1485350.93,61664908336.83,1250915.23,37674.8888,49295.833
SGP,GBR,711319,202508,138387843654.25,2803837.93,20454681323.4,535898.92,49356.5773,38168.9169
SGP,GBR,711319,202509,165708226217.55,3741027.76,11783134347.36,311799.5,44294.84,37790.7416
SGP,GBR,711319,202510,71459256728.4,1660283.92,78724236891.55,1955548.3,43040.3836,40256.8614
SGP,GBR,711319,202511,83374744356.72,2313505.57,100497469796.24,2869289.59,36038.2726,35025.2098
SGP,GBR,711319,202512,57100441514.02,1129513.77,126767383037.58,2725147.09,50553.1168,46517.6296
SGP,GBR,847130,202201,460427975.86,3272124.4,612029273.09,2966262.17,140.7122,206.3301
SGP,GBR,847130,202202,439861710.68,2336658.37,622004230.06,2242873.27,188.2439,277.3247
SGP,GBR,847130,202203,80770949.8,605753.74,10164221.98,69617.69,133.3396,146.0006
SGP,GBR,847130,202204,118709514.26,562275.46,557994258.28,2426400.48,211.1234,229.9679
SGP,GBR,847130,202205,646996965.8,2644122.81,41041323.56,181672.44,244.6925,225.9084
SGP,GBR,847130,202206,766805133.47,3026678.64,315651918.52,1762233.98,253.3487,179.1203
SGP,GBR,847130,202207,373329643.23,1629714.04,264446788.52,1991254.87,229.0768,132.8041
SGP,GBR,847130,202208,294277622.46,1173732.06,288825384.67,1501548.92,250.7196,192.3516
SGP,GBR,847130,202209,81307791.86,611230.42,605384600.27,2261634.87,133.0231,267.6757
SGP,GBR,847130,202210,513207197.8,2435863.65,245007157.27,1799956.48,210.688,136.1184
SGP,GBR,847130,202211,271425076.99,1248526.52,181047105.67,889640.79,217.3963,203.5059
SGP,GBR,847130,202212,136436652.1,763683.49,264920880.72,1273038.82,178.656,208.1012
SGP,GBR,847130,202301,166135439.25,869307.01,220451021.14,1444412.7,191.1125,152.6233
SGP,GBR,847130,202302,207337219.78,1338564.02,342796261.38,1736645.33,154.8953,197.3899
SGP,GBR,847130,202303,837485966.4,3099226.09,714196745.4,2698608.84,270.2242,264.6537
SGP,GBR,847130,202304,466090452.11,1851341.76,887696697.76,3422268.5,251.7582,259.3884
SGP,GBR,847130,202305,68876351.04,384507.43,161792901.11,1177314.58,179.1288,137.4254
SGP,GBR,847130,202306,35794966.33,167213.33,363055703.02,1561845.11,214.0677,232.4531
SGP,GBR,847130,202307,426281363.54,2009030.29,530875096.43,3121990.13,212.1826,170.0438
SGP,GBR,847130,202308,43481866.11,287259.75,152592514.45,671267.81,151.3678,227.3199
SGP,GBR,847130,202309,52953852.35,247896.76,417084253.43,1917444.71,213.6125,217.5209
SGP,GBR,847130,202310,240240930.91,1207924.45,665337302.8,4531325.78,198.8874,146.8306
SGP,GBR,847130,202311,245024573.91,1014803.91,441127477.89,2628764.59,241.4502,167.8079
SGP,GBR,847130,202312,244843540.14,1019145.73,131439211.7,670578.99,240.2439,196.0085
SGP,GBR,847130,202401,478367852.48,2794476.98,28814734.22,213991.59,171.1833,134.6536
SGP,GBR,847130,202402,355468857.26,2527336.09,675499529.01,3300512.93,140.6496,204.665
SGP,GBR,847130,202403,683992402.99,2677417.27,396333503.5,2011732.1,255.4672,197.0111
SGP,GBR,847130,202404,92521880.31,667253.12,207603970.66,1163527.56,138.6608,178.4263
SGP,GBR,847130,202405,565529314.82,2210407.88,262177927.78,2100762.84,255.8484,124.8013
SGP,GBR,847130,202406,222045925.7,1573453.82,180372658.69,1245810.54,141.1201,144.7834
SGP,GBR,847130,202407,485815250.89,2743859.04,31668207.67,166241.87,177.0555,190.4948
SGP,GBR,847130,202408,35071723.16,234351.03,275508800.76,2273020.58,149.6547,121.2082
SGP,GBR,847130,202409,357961205.89,2301328.07,214576491.89,1348135.34,155.5455,159.1654
SGP,GBR,847130,202410,463888690.35,2161867.75,74090668.06,311904.72,214.5777,237.5426
SGP,GBR,847130,202411,286645770.6,1144615.44,572494648.73,2086325.24,250.4298,274.4034
SGP,GBR,847130,202412,239452784.72,1089432.26,119196959.91,894420.85,219.7959,133.2672
SGP,GBR,847130,202501,111874574.43,695141.3,711232340.93,3635546.48,160.9379,195.6329
SGP,GBR,847130,202502,415301780.36,2436343.58,23313864.38,124040.0,170.4611,187.9544
SGP,GBR,847130,202503,654387422.91,2970991.5,736817459.29,3429825.87,220.2589,214.8265
SGP,GBR,847130,202504,406536407.32,2754937.89,151704920.3,1111428.92,147.5665,136.4954
SGP,GBR,847130,202505,395621594.37,2537098.96,506015906.35,2019126.31,155.9346,250.6113
SGP,GBR,847130,202506,88942697.12,634010.18,587235865.54,3982708.45,140.2859,147.4464
SGP,GBR,847130,202507,388041761.52,2525472.16,738627864.27,3845243.18,153.6512,192.0887
SGP,GBR,847130,202508,434424171.52,2456429.58,254289708.11,961241.39,176.8519,264.543
SGP,GBR,847130,202509,135724729.4,799738.76,109477020.15,418225.42,169.7113,261.7656
SGP,GBR,847130,202510,143011890.31,979857.35,40855716.37,291390.64,145.9517,140.2094
SGP,GBR,847130,202511,508514636.65,2785803.28,226810315.7,1168411.1,182.5379,194.1186
SGP,GBR,847130,202512,415778038.63,1627012.49,88911717.9,521461.97,255.5469,170.5047
SGP,GBR,851712,202201,64821124.46,3187758.96,10111900.95,483292.54,20.3344,20.9229
SGP,GBR,851712,202202,45151624.12,2463309.16,24615662.13,1275081.89,18.3297,19.3052
SGP,GBR,851712,202203,105413053.77,2367852.37,38653431.83,956673.04,44.5184,40.404
SGP,GBR,851712,202204,47184391.41,2409587.97,65952077.74,2147209.81,19.5819,30.7152
SGP,GBR,851712,202205,104485950.77,2408153.89,122293033.96,2983653.73,43.3884,40.9877
SGP,GBR,851712,202206,43753158.22,2907243.75,14111434.58,599662.35,15.0497,23.5323
SGP,GBR,851712,202207,61070119.71,2472572.0,78448161.1,1984700.8,24.699,39.5264
SGP,GBR,851712,202208,129612981.13,3047439.32,53984821.96,1514272.19,42.5318,35.6507
SGP,GBR,851712,202209,27467409.16,1487630.19,113150780.27,3007312.84,18.4639,37.6252
SGP,GBR,851712,202210,26973238.17,1025822.76,85780264.31,3124325.46,26.2942,27.4556
SGP,GBR,851712,202211,36649120.65,2042285.41,42012075.37,1238031.44,17.9452,33.9346
SGP,GBR,851712,202212,21895440.26,1321446.96,63956518.41,1499893.92,16.5693,42.6407
SGP,GBR,851712,202301,4820365.11,116169.21,74958016.7,1814739.48,41.4943,41.3051
SGP,GBR,851712,202302,53298463.95,1575266.71,10320037.11,370688.14,33.8346,27.8402
SGP,GBR,851712,202303,16283315.16,527858.07,21422755.35,495960.47,30.8479,43.1945
SGP,GBR,851712,202304,39503876.84,1851219.19,47910751.23,1511772.17,21.3394,31.6918
SGP,GBR,851712,202305,7439805.11,237300.03,143968393.78,3226188.32,31.3519,44.6249
SGP,GBR,851712,202306,43174638.21,1558532.37,22371754.5,850359.01,27.7021,26.3086
SGP,GBR,851712,202307,75899616.79,2101725.2,91889878.6,3411894.41,36.113,26.9322
SGP,GBR,851712,202308,39933265.85,1042773.89,65624095.94,2791469.22,38.2952,23.5088
SGP,GBR,851712,202309,56076479.42,3213728.38,5597662.11,201892.81,17.449,27.7259
SGP,GBR,851712,202310,79229068.79,1891112.28,41812925.26,2043378.08,41.8955,20.4626
SGP,GBR,851712,202311,14253373.66,376934.44,74245336.81,2158682.55,37.8139,34.3938
SGP,GBR,851712,202312,69578907.0,1561796.43,34886421.78,910515.28,44.5506,38.315
SGP,GBR,851712,202401,52336446.13,1844066.86,16066933.78,792995.04,28.381,20.2611
SGP,GBR,851712,202402,51673410.84,2636642.0,38304787.78,861684.73,19.5982,44.4534
SGP,GBR,851712,202403,55869708.87,3446597.93,11942498.6,280243.27,16.2101,42.6148
SGP,GBR,851712,202404,17844485.89,478007.91,36883108.82,938072.67,37.3309,39.318
SGP,GBR,851712,202405,68652437.96,2370678.78,114581504.96,3201547.98,28.959,35.7894
SGP,GBR,851712,202406,12047346.61,458626.37,37411106.23,1611625.87,26.2683,23.2133
SGP,GBR,851712,202407,4043194.77,135707.5,76900485.91,1877356.4,29.7935,40.9621
SGP,GBR,851712,202408,107456089.39,3726297.46,83919071.6,2748997.95,28.8372,30.5271
SGP,GBR,851712,202409,25746329.4,781420.03,86980155.76,3470990.85,32.9481,25.0592
SGP,GBR,851712,202410,56436313.25,1604748.09,25786179.12,1424460.5,35.1683,18.1024
SGP,GBR,851712,202411,118265075.26,2730819.48,14683259.63,915460.69,43.3075,16.0392
SGP,GBR,851712,202412,35992026.51,936668.64,64897086.9,1773928.8,38.4256,36.5838
SGP,GBR,851712,202501,84674592.87,2921865.46,25494052.87,730630.61,28.9796,34.8932
SGP,GBR,851712,202502,57600923.16,3421879.21,178355660.45,4589389.07,16.8331,38.8626
SGP,GBR,851712,202503,3393288.24,103234.04,49823828.31,3079523.65,32.8699,16.1791
SGP,GBR,851712,202504,73956995.58,2372389.37,109369210.95,2741200.31,31.1741,39.8983
SGP,GBR,851712,202505,49025351.89,1440107.71,63151098.24,2425520.09,34.0428,26.0361
SGP,GBR,851712,202506,15650859.83,474182.01,5406176.32,159245.95,33.006,33.9486
SGP,GBR,851712,202507,98008936.41,2770481.58,92105618.59,4262339.97,35.3761,21.6092
SGP,GBR,851712,202508,80120009.93,2801675.91,18623747.38,438522.85,28.5972,42.4693
SGP,GBR,851712,202509,13382912.02,701600.55,49918768.42,1252149.01,19.0748,39.8665
SGP,GBR,851712,202510,114710343.51,2680561.62,29259850.24,726562.2,42.7934,40.2716
SGP,GBR,851712,202511,8254577.23,190367.54,28717798.04,639562.8,43.3613,44.9022
SGP,GBR,851712,202512,27064149.66,1055969.19,73507506.33,1688693.41,25.6297,43.5292
SGP,IND,090411,202201,2468637.96,452527.15,3535308.12,618382.03,5.4552,5.717
SGP,IND,090411,202202,4269590.87,785768.61,18023625.08,3166759.83,5.4336,5.6915
SGP,IND,090411,202203,15314787.02,3130108.57,9779938.33,1578748.62,4.8927,6.1947
SGP,IND,090411,202204,16215243.57,3035321.56,9432429.35,2088076.43,5.3422,4.5173
SGP,IND,090411,202205,1004483.36,190046.53,7009984.08,1159881.81,5.2855,6.0437
SGP,IND,090411,202206,3905406.21,735665.51,18102797.55,3283961.27,5.3087,5.5125
SGP,IND,090411,202207,4065399.14,763750.43,1164173.93,197059.26,5.3229,5.9077
SGP,IND,090411,202208,7561641.41,1442949.04,15174374.99,3123411.51,5.2404,4.8583
