period,reporter_iso3,partner_iso3,hs6,trade_flow,trade_value_usd,net_weight_kg,quantity,quantity_unit,product_description,transaction_count,unit_value_usd_per_kg,trade_growth_mom,unit_value_change_mom,quantity_growth_mom,weight_growth_mom,yoy_growth,rolling_mean_3m,rolling_std_3m,partner_share_pct,partner_share_change_mom,new_corridor_flag,mirror_trade_value,mirror_ratio,mirror_difference,mirror_missing_flag,anomaly_type,anomaly_flag,label_source
202204,IND,SGP,100630,Import,17213943.88,13252867.93,13252867.93,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2989,-0.2209,0.0026,-0.2229,-0.2229,,20895001.45,1347820.56,0.0002,0.0,0,17213943.88,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202205,IND,SGP,100630,Import,21235505.189999998,16500994.719999999,16500994.719999999,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2869,0.2336,-0.0092,0.2451,0.2451,,20154138.94,2589368.53,0.0002,0.0,0,21235505.19,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202206,IND,SGP,100630,Import,14300888.26,10900504.120000001,10900504.120000001,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3119,-0.3266,0.0194,-0.3394,-0.3394,,20181359.35,2605511.34,0.0001,-0.0001,0,14300888.26,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202207,IND,SGP,100630,Import,11744633.29,8951417.129999999,8951417.129999999,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.312,-0.1787,0.0001,-0.1788,-0.1788,,17583445.78,3482043.47,0.0001,0.0,0,11744633.29,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202208,IND,SGP,100630,Import,10734684.59,8251745.94,8251745.94,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3009,-0.086,-0.0085,-0.0782,-0.0782,,15760342.25,4910872.31,0.0001,0.0,0,10734684.59,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202209,IND,SGP,100630,Import,16511435.69,12896475.75,12896475.75,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2803,0.5381,-0.0158,0.5629,0.5629,,12260068.71,1838126.06,0.0001,0.0,0,16511435.69,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202210,IND,SGP,100630,Import,13437250.1,10604898.1,10604898.1,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2671,-0.1862,-0.0103,-0.1777,-0.1777,,12996917.86,3085267.54,0.0001,0.0,0,13437250.1,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202211,IND,SGP,100630,Import,13843809.92,10646611.07,10646611.07,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3003,0.0303,0.0262,0.0039,0.0039,,13561123.46,2890367.07,0.0001,0.0,0,13843809.92,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202212,IND,SGP,100630,Import,16749586.47,13838758.02,13838758.02,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2103,0.2099,-0.0692,0.2998,0.2998,,14597498.57,1669936.88,0.0002,0.0001,0,16749586.47,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202301,IND,SGP,100630,Import,20585912.48,15516856.809999999,15516856.809999999,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3267,0.229,0.0962,0.1213,0.1213,0.0591,14676882.16,1806488.33,0.0002,0.0,0,20585912.48,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202302,IND,SGP,100630,Import,15198104.18,12305341.39,12305341.39,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2351,-0.2617,-0.069,-0.207,-0.207,-0.2815,17059769.62,3381737.26,0.0001,-0.0001,0,15198104.18,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202303,IND,SGP,100630,Import,8492449.47,6321631.64,6321631.64,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3434,-0.4412,0.0877,-0.4863,-0.4863,-0.6156,17511201.04,2773474.74,0.0001,0.0,0,8492449.47,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202304,IND,SGP,100630,Import,14830827.16,11455060.53,11455060.53,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2947,0.7464,-0.0363,0.812,0.812,-0.1384,14758822.04,6058687.03,0.0001,0.0,0,14830827.16,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202305,IND,SGP,100630,Import,18208184.81,14604726.4,14604726.4,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2467,0.2277,-0.0371,0.275,0.275,-0.1426,12840460.27,3769963.07,0.0002,0.0001,0,18208184.81,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202306,IND,SGP,100630,Import,15648127.379999999,12005711.71,12005711.71,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3034,-0.1406,0.0455,-0.178,-0.178,0.0942,13843820.48,4932495.81,0.0001,-0.0001,0,15648127.38,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202307,IND,SGP,100630,Import,18960751.69,14911937.24,14911937.24,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2715,0.2117,-0.0245,0.2421,0.2421,0.6144,16229046.45,1762026.22,0.0001,0.0,0,18960751.69,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202308,IND,SGP,100630,Import,16963245.06,13835719.09,13835719.09,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.226,-0.1053,-0.0358,-0.0722,-0.0722,0.5802,17605687.96,1736554.58,0.0001,0.0,0,16963245.06,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202309,IND,SGP,100630,Import,17132324.03,14116607.04,14116607.04,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2136,0.01,-0.0101,0.0203,0.0203,0.0376,17190708.04,1667985.17,0.0001,0.0,0,17132324.03,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202310,IND,SGP,100630,Import,22044349.81,17148029.96,17148029.96,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2855,0.2867,0.0592,0.2147,0.2147,0.6405,17685440.26,1107682.88,0.0002,0.0001,0,22044349.81,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202311,IND,SGP,100630,Import,13579068.379999999,10721771.14,10721771.14,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2665,-0.384,-0.0148,-0.3748,-0.3748,-0.0191,18713306.3,2886006.77,0.0001,-0.0001,0,13579068.38,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202312,IND,SGP,100630,Import,17575656.37,14005124.21,14005124.21,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2549,0.2943,-0.0092,0.3062,0.3062,0.0493,17585247.41,4250776.65,0.0002,0.0001,0,17575656.37,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202401,IND,SGP,100630,Import,12620248.61,10266977.55,10266977.55,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2292,-0.2819,-0.0205,-0.2669,-0.2669,-0.3869,17733024.85,4234834.24,0.0001,-0.0001,0,12620248.61,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202402,IND,SGP,100630,Import,17126669.14,14325023.2,14325023.2,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.1956,0.3571,-0.0273,0.3953,0.3953,0.1269,14591657.79,2628311.15,0.0001,0.0,0,17126669.14,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202403,IND,SGP,100630,Import,23949794.41,19041677.29,19041677.29,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2578,0.3984,0.052,0.3293,0.3293,1.8201,15774191.37,2740604.6,0.0002,0.0001,0,23949794.41,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202404,IND,SGP,100630,Import,14766441.95,11413930.36,11413930.36,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2937,-0.3834,0.0285,-0.4006,-0.4006,-0.0043,17898904.05,5704113.61,0.0001,-0.0001,0,14766441.95,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202405,IND,SGP,100630,Import,12443606.69,9512305.9,9512305.9,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3082,-0.1573,0.0112,-0.1666,-0.1666,-0.3166,18614301.83,4768991.39,0.0001,0.0,0,12443606.69,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202406,IND,SGP,100630,Import,13652260.52,10309985.81,10309985.81,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3242,0.0971,0.0122,0.0839,0.0839,-0.1275,17053281.02,6084432.07,0.0001,0.0,0,13652260.52,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202407,IND,SGP,100630,Import,20612107.67,16011858.45,16011858.45,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2873,0.5098,-0.0279,0.553,0.553,0.0871,13620769.72,1161737.78,0.0002,0.0001,0,20612107.67,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202408,IND,SGP,100630,Import,21190704.12,16282922.379999999,16282922.379999999,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3014,0.0281,0.011,0.0169,0.0169,0.2492,15569324.96,4408792.82,0.0001,-0.0001,0,21190704.12,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202409,IND,SGP,100630,Import,25639663.97,19309649.59,19309649.59,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3278,0.2099,0.0203,0.1859,0.1859,0.4966,18485024.1,4195282.63,0.0002,0.0001,0,25639663.97,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202410,IND,SGP,100630,Import,16792384.53,12593000.83,12593000.83,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3335,-0.3451,0.0043,-0.3478,-0.3478,-0.2382,22480825.25,2750888.95,0.0001,-0.0001,0,16792384.53,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202411,IND,SGP,100630,Import,17950060.65,14230390.06,14230390.06,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2614,0.0689,-0.0541,0.13,0.13,0.3219,21207584.21,4423663.87,0.0002,0.0001,0,17950060.65,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202412,IND,SGP,100630,Import,16648689.11,12609949.48,12609949.48,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3203,-0.0725,0.0467,-0.1139,-0.1139,-0.0527,20127369.72,4808751.86,0.0001,-0.0001,0,16648689.11,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202501,IND,SGP,100630,Import,19775396.59,15945410.39,15945410.39,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2402,0.1878,-0.0607,0.2645,0.2645,0.567,17130378.1,713492.61,0.0001,0.0,0,19775396.59,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202502,IND,SGP,100630,Import,24785738.31,18766218.34,18766218.34,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3208,0.2534,0.065,0.1769,0.1769,0.4472,18124715.45,1570653.73,0.0002,0.0001,0,24785738.31,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202503,IND,SGP,100630,Import,22785368.54,17260814.61,17260814.61,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3201,-0.0807,-0.0005,-0.0802,-0.0802,-0.0486,20403274.67,4104700.43,0.0002,0.0,0,22785368.54,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202504,IND,SGP,100630,Import,20343332.9,15448406.600000001,15448406.600000001,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3169,-0.1072,-0.0024,-0.105,-0.105,0.3777,22448834.48,2522067.09,0.0002,0.0,0,20343332.9,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202505,IND,SGP,100630,Import,12569411.620000001,10016846.69,10016846.69,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2548,-0.3821,-0.0472,-0.3516,-0.3516,0.0101,22638146.58,2224858.91,0.0001,-0.0001,0,12569411.62,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202506,IND,SGP,100630,Import,26440670.27,19159842.85,19159842.85,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.38,1.1036,0.0998,0.9128,0.9128,0.9367,18566037.69,5334840.92,0.0002,0.0001,0,26440670.27,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202507,IND,SGP,100630,Import,26578342.38,19510692.87,19510692.87,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3622,0.0052,-0.0129,0.0183,0.0183,0.2895,19784471.6,6952495.85,0.0002,0.0,0,26578342.38,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202508,IND,SGP,100630,Import,17541218.7,14037962.06,14037962.06,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2496,-0.34,-0.0827,-0.2805,-0.2805,-0.1722,21862808.09,8048611.8,0.0001,-0.0001,0,17541218.7,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202509,IND,SGP,100630,Import,26151446.94,20787292.509999998,20787292.509999998,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.258,0.4909,0.0067,0.4808,0.4808,0.02,23520077.12,5178300.82,0.0002,0.0001,0,26151446.94,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202510,IND,SGP,100630,Import,14593156.610000001,11479639.43,11479639.43,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2712,-0.442,0.0105,-0.4478,-0.4478,-0.131,23423669.34,5098821.34,0.0001,-0.0001,0,14593156.61,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202511,IND,SGP,100630,Import,12682682.43,10410556.47,10410556.47,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2183,-0.1309,-0.0416,-0.0931,-0.0931,-0.2934,19428607.42,6005846.81,0.0001,0.0,0,12682682.43,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202512,IND,SGP,100630,Import,12742059.33,10167932.47,10167932.47,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2532,0.0047,0.0286,-0.0233,-0.0233,-0.2347,17809095.33,7287564.8,0.0001,0.0,0,12742059.33,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202201,IND,SGP,271019,Export,13711406.17,15528838.35,15528838.35,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.883,,,,,,,,0.0001,,1,13711406.17,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202202,IND,SGP,271019,Export,10013201.66,11990673.04,11990673.04,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8351,-0.2697,-0.0542,-0.2278,-0.2278,,13711406.17,,0.0001,0.0,0,10013201.66,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202203,IND,SGP,271019,Export,11738796.33,13929102.32,13929102.32,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8428,0.1723,0.0092,0.1617,0.1617,,11862303.92,2615025.49,0.0001,0.0,0,11738796.33,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202204,IND,SGP,271019,Export,8514502.01,9748151.75,9748151.75,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8734,-0.2747,0.0363,-0.3002,-0.3002,,11821134.72,1850476.66,0.0001,0.0,0,8514502.01,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202205,IND,SGP,271019,Export,9607984.21,11058032.58,11058032.58,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8689,0.1284,-0.0052,0.1344,0.1344,,10088833.33,1613477.17,0.0001,0.0,0,9607984.21,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202206,IND,SGP,271019,Export,13032442.98,15451853.97,15451853.97,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8434,0.3564,-0.0293,0.3973,0.3973,,9953760.85,1639722.41,0.0001,0.0,0,13032442.98,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202207,IND,SGP,271019,Export,10556998.62,12570738.82,12570738.82,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8398,-0.1899,-0.0043,-0.1865,-0.1865,,10384976.4,2357060.73,0.0001,0.0,0,10556998.62,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202208,IND,SGP,271019,Export,14839961.64,18217415.509999998,18217415.509999998,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8146,0.4057,-0.03,0.4492,0.4492,,11065808.6,1768020.13,0.0001,0.0,0,14839961.64,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202209,IND,SGP,271019,Export,12337595.04,14762888.97,14762888.97,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8357,-0.1686,0.0259,-0.1896,-0.1896,,12809801.08,2150144.21,0.0001,0.0,0,12337595.04,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202210,IND,SGP,271019,Export,11478082.97,13680033.14,13680033.14,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.839,-0.0697,0.0039,-0.0733,-0.0733,,12578185.1,2151593.77,0.0001,0.0,0,11478082.97,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202211,IND,SGP,271019,Export,4328037.42,5262875.84,5262875.84,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8224,-0.6229,-0.0198,-0.6153,-0.6153,,12885213.22,1746559.85,0.0,-0.0001,0,4328037.42,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202212,IND,SGP,271019,Export,10911686.12,12781652.75,12781652.75,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8537,1.5212,0.0381,1.4286,1.4286,,9381238.48,4397251.52,0.0001,0.0001,0,10911686.12,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202301,IND,SGP,271019,Export,12071366.239999998,13777349.930000002,13777349.930000002,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8762,0.1063,0.0264,0.0779,0.0779,-0.1196,8905935.5,3974677.91,0.0001,0.0,0,12071366.24,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202302,IND,SGP,271019,Export,8648649.76,10551372.16,10551372.16,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8197,-0.2835,-0.0645,-0.2342,-0.2342,-0.1363,9103696.59,4176290.81,0.0001,0.0,0,8648649.76,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202303,IND,SGP,271019,Export,10274085.14,11418531.31,11418531.31,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8998,0.1879,0.0977,0.0822,0.0822,-0.1248,10543900.71,1740745.99,0.0001,0.0,0,10274085.14,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202304,IND,SGP,271019,Export,9360592.719999999,10988090.49,10988090.49,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8519,-0.0889,-0.0532,-0.0377,-0.0377,0.0994,10331367.05,1712077.08,0.0001,0.0,0,9360592.72,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202305,IND,SGP,271019,Export,10363922.92,11792867.4,11792867.4,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8788,0.1072,0.0316,0.0732,0.0732,0.0787,9427775.87,814797.66,0.0001,0.0,0,10363922.92,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202306,IND,SGP,271019,Export,8482158.49,9804438.98,9804438.98,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8651,-0.1816,-0.0156,-0.1686,-0.1686,-0.3492,9999533.59,555159.24,0.0001,0.0,0,8482158.49,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202307,IND,SGP,271019,Export,15956012.53,19081953.169999998,19081953.169999998,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8362,0.8811,-0.0334,0.9463,0.9463,0.5114,9402224.71,941572.76,0.0001,0.0,0,15956012.53,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202308,IND,SGP,271019,Export,18085376.65,20533530.63,20533530.63,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8808,0.1335,0.0533,0.0761,0.0761,0.2187,11600697.98,3887394.11,0.0001,0.0,0,18085376.65,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202309,IND,SGP,271019,Export,8814086.47,10281088.74,10281088.74,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8573,-0.5126,-0.0267,-0.4993,-0.4993,-0.2856,14174515.89,5043386.51,0.0001,0.0,0,8814086.47,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202310,IND,SGP,271019,Export,13554028.25,16030897.63,16030897.63,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8455,0.5378,-0.0138,0.5593,0.5593,0.1809,14285158.55,4856235.18,0.0001,0.0,0,13554028.25,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202311,IND,SGP,271019,Export,14072151.92,16207843.309999999,16207843.309999999,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8682,0.0382,0.0268,0.011,0.011,2.2514,13484497.12,4636036.17,0.0001,0.0,0,14072151.92,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202312,IND,SGP,271019,Export,13076506.16,15373200.870000001,15373200.870000001,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8506,-0.0708,-0.0203,-0.0515,-0.0515,0.1984,12146755.55,2897779.39,0.0001,0.0,0,13076506.16,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202401,IND,SGP,271019,Export,14007191.97,16431137.61,16431137.61,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8525,0.0712,0.0022,0.0688,0.0688,0.1604,13567562.11,497960.84,0.0001,0.0,0,14007191.97,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202402,IND,SGP,271019,Export,13387703.14,15679357.61,15679357.61,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8538,-0.0442,0.0015,-0.0458,-0.0458,0.548,13718616.68,557031.77,0.0001,0.0,0,13387703.14,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202403,IND,SGP,271019,Export,15265856.18,16800426.11,16800426.11,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.9087,0.1403,0.0643,0.0715,0.0715,0.4859,13490467.09,473776.68,0.0001,0.0,0,15265856.18,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202404,IND,SGP,271019,Export,12898901.14,15256072.76,15256072.76,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8455,-0.155,-0.0695,-0.0919,-0.0919,0.378,14220250.43,957031.94,0.0001,0.0,0,12898901.14,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202405,IND,SGP,271019,Export,11863612.26,13928915.09,13928915.09,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8517,-0.0803,0.0073,-0.087,-0.087,0.1447,13850820.15,1249590.76,0.0001,0.0,0,11863612.26,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202406,IND,SGP,271019,Export,9314486.86,11169565.79,11169565.79,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8339,-0.2149,-0.0209,-0.1981,-0.1981,0.0981,13342789.86,1744016.58,0.0001,0.0,0,9314486.86,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202407,IND,SGP,271019,Export,12179929.79,13755970.42,13755970.42,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8854,0.3076,0.0618,0.2316,0.2316,-0.2367,11359000.09,1844717.19,0.0001,0.0,0,12179929.79,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202408,IND,SGP,271019,Export,12870336.92,15895598.5,15895598.5,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8097,0.0567,-0.0855,0.1555,0.1555,-0.2884,11119342.97,1571032.58,0.0001,0.0,0,12870336.92,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202409,IND,SGP,271019,Export,14033696.43,16998759.14,16998759.14,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8256,0.0904,0.0196,0.0694,0.0694,0.5922,11454917.86,1885536.83,0.0001,0.0,0,14033696.43,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202410,IND,SGP,271019,Export,10662765.419999998,12318457.01,12318457.01,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8656,-0.2402,0.0484,-0.2753,-0.2753,-0.2133,13027987.71,936884.74,0.0001,0.0,0,10662765.42,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202411,IND,SGP,271019,Export,11550461.19,13907396.68,13907396.68,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8305,0.0833,-0.0405,0.129,0.129,-0.1792,12522266.26,1712208.77,0.0001,0.0,0,11550461.19,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202412,IND,SGP,271019,Export,11334388.75,13076283.34,13076283.34,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8668,-0.0187,0.0437,-0.0598,-0.0598,-0.1332,12082307.68,1747266.29,0.0001,0.0,0,11334388.75,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202501,IND,SGP,271019,Export,12484693.57,14928146.88,14928146.88,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8363,0.1015,-0.0352,0.1416,0.1416,-0.1087,11182538.45,462919.9,0.0001,0.0,0,12484693.57,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202502,IND,SGP,271019,Export,15483757.45,18722123.39,18722123.39,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.827,0.2402,-0.0111,0.2541,0.2541,0.1566,11789847.84,611375.31,0.0001,0.0,0,15483757.45,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202503,IND,SGP,271019,Export,15072793.36,17780448.28,17780448.28,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8477,-0.0265,0.025,-0.0503,-0.0503,-0.0126,13100946.59,2142228.04,0.0001,0.0,0,15072793.36,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
